項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
62,29054,42：長崎県,原の辻遺跡,壱岐市芦辺町深江鶴亀触,試料名:№4　八反3区SD4　②層,炭化材,T,f,弥生時代?古墳時代,----,CD,IAAA-81942,AMS法,2610,30,2609,30,-32.3,0.75,----,加速器分析研究所,加速器分析研究所,2009,原の辻遺跡における放射性炭素年代(AMS測定),91?93,----,原の辻遺跡調査事務所調査報告書　第40集　原の辻遺跡,長崎県教育委員会
63,29053,42：長崎県,原の辻遺跡,壱岐市芦辺町深江鶴亀触,試料名:№3　八反2区水田様落ち込み　①層,炭化物,T,h,弥生時代?古墳時代,----,CD,IAAA-81941,AMS法,2490,30,2486,30,-25.45,0.65,----,加速器分析研究所,加速器分析研究所,2009,原の辻遺跡における放射性炭素年代(AMS測定),91?93,----,原の辻遺跡調査事務所調査報告書　第40集　原の辻遺跡,長崎県教育委員会
64,29052,42：長崎県,原の辻遺跡,壱岐市芦辺町深江鶴亀触,試料名:№2　八反1区　7層　,木片,T,d,弥生時代?古墳時代,----,CD,IAAA-81940,AMS法,2570,30,2569,29,-25.5,0.4,----,加速器分析研究所,加速器分析研究所,2009,原の辻遺跡における放射性炭素年代(AMS測定),91?93,----,原の辻遺跡調査事務所調査報告書　第40集　原の辻遺跡,長崎県教育委員会
65,29050,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,濠　①層　埋土上部　土壌より抽出,炭化材(小片複数),T,f,弥生時代?古墳時代,----,CD,PLD-11221,AMS法,1365,20,1366,22,-27.63,0.18,----,小林紘一･丹生越子･廣田正史･伊藤茂･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･中村賢太郎,パレオ・ラボ,2009,放射性炭素年代測定,124?126,----,原の辻遺跡調査事務所調査報告書　第39集　原の辻遺跡,長崎県教育委員会
66,29049,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,濠　⑧層　埋土下部　土壌より抽出,炭化材(小片複数),T,f,弥生時代後期前葉,----,C,PLD-11220,AMS法,1845,25,1844,24,-28.53,0.19,----,小林紘一･丹生越子･廣田正史･伊藤茂･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･中村賢太郎,パレオ・ラボ,2009,放射性炭素年代測定,124?126,----,原の辻遺跡調査事務所調査報告書　第39集　原の辻遺跡,長崎県教育委員会
67,29048,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,原地区　Ⅳ層　土壌より抽出,炭化材(小片複数),T,f,弥生時代,----,C,PLD-11219,AMS法,1955,25,1955,26,-27.68,0.15,----,小林紘一･丹生越子･廣田正史･伊藤茂･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･中村賢太郎,パレオ・ラボ,2009,放射性炭素年代測定,124?126,----,原の辻遺跡調査事務所調査報告書　第39集　原の辻遺跡,長崎県教育委員会
68,29046,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,C区南壁　道路状遺構　1層　　試料№4,生材(根),T,d,弥生時代中期?古墳時代初頭,----,CD,PLD-6828,AMS法,2075,15,2074,17,-29.18,0.15,----,小林紘一･丹生越子･伊藤茂･山形秀樹･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･孔智賢･鈴木茂,パレオ・ラボ,2007,放射性炭素年代測定,97?102,----,原の辻遺跡調査事務所調査報告書　第36集　原の辻遺跡,長崎県教育委員会
69,29045,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,B区北壁　SD3　試料№3,炭化材,T,f,弥生時代中期?古墳時代初頭,----,CD,PLD-6827,AMS法,2350,20,2349,18,-29.67,0.15,----,小林紘一･丹生越子･伊藤茂･山形秀樹･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･孔智賢･鈴木茂,パレオ・ラボ,2007,放射性炭素年代測定,97?102,----,原の辻遺跡調査事務所調査報告書　第36集　原の辻遺跡,長崎県教育委員会
70,29044,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,E区北　北壁1　下部　SD2　試料№2,生材,T,d,弥生時代中期?古墳時代初頭,----,CD,PLD-6826,AMS法,2100,20,2098,18,-27.53,0.13,----,小林紘一･丹生越子･伊藤茂･山形秀樹･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･孔智賢･鈴木茂,パレオ・ラボ,2007,放射性炭素年代測定,97?102,----,原の辻遺跡調査事務所調査報告書　第36集　原の辻遺跡,長崎県教育委員会
71,29043,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,D区北壁　SD1　試料№1,炭化材,T,f,弥生時代中期?古墳時代初頭,----,CD,PLD-6825,AMS法,1860,15,1862,16,-30.59,0.14,----,小林紘一･丹生越子･伊藤茂･山形秀樹･瀬谷薫･Zaur　Lomtatidze･Ineza　Jorjoliani･孔智賢･鈴木茂,パレオ・ラボ,2007,放射性炭素年代測定,97?102,----,原の辻遺跡調査事務所調査報告書　第36集　原の辻遺跡,長崎県教育委員会
72,29007,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,試料名:№4　26調査区矢板,木材,T,d,弥生時代前期？,----,C,Beta-190660,β線法,2540,60,----,----,----,----,-24.5,古環境研究所,Beta Analytic Inc.,2005,長崎県原の辻遺跡(平成15年度県道緊急調査)における自然科学分析,付編,----,原の辻遺跡調査事務所調査報告書　第29集　原の辻遺跡,長崎県教育委員会
73,29006,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,試料名:№3　20調査区中央護岸遺構3層,木材,T,d,弥生時代後期初頭?古墳時代前期,----,CD,Beta-190659,AMS法,2400,40,----,----,----,----,-26.5,古環境研究所,Beta Analytic Inc.,2005,長崎県原の辻遺跡(平成15年度県道緊急調査)における自然科学分析,付編,----,原の辻遺跡調査事務所調査報告書　第29集　原の辻遺跡,長崎県教育委員会
74,29005,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,試料名:№2　20調査区中央護岸遺構1層,木材,T,d,古墳時代?古代前期,----,DE,Beta-190658,AMS法,2290,40,----,----,----,----,-26.7,古環境研究所,Beta Analytic Inc.,2005,長崎県原の辻遺跡(平成15年度県道緊急調査)における自然科学分析,付編,----,原の辻遺跡調査事務所調査報告書　第29集　原の辻遺跡,長崎県教育委員会
75,29003,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,試料名:№2　第1調査区SD-2,炭化物,T,h,弥生時代?古墳時代,----,CD,Beta-175839,AMS法,1700,40,----,----,----,----,-27.6,古環境研究所,Beta Analytic Inc.,2004,長崎県原の辻遺跡(県道調査事業)における自然科学分析,88?89,----,原の辻遺跡調査事務所調査報告書　第27集　原の辻遺跡,長崎県教育委員会
76,29002,42：長崎県,原の辻遺跡,壱岐市芦辺町･石田町,試料名:№1　第6調査区3a’層,木材,T,d,弥生時代?古墳時代,----,CD,Beta-175838,AMS法,1270,40,----,----,----,----,-25.9,古環境研究所,Beta Analytic Inc.,2004,長崎県原の辻遺跡(県道調査事業)における自然科学分析,88?89,----,原の辻遺跡調査事務所調査報告書　第27集　原の辻遺跡,長崎県教育委員会
77,29001,42：長崎県,原の辻遺跡,壱岐市芦辺町深江鶴亀触,試料名:№1　C7区5b層　,木材(ツブラジイ),T,d,弥生時代?古墳時代,----,CD,Beta-105078,β線法,2950,50,----,----,----,----,-29.3,古環境研究所,Beta Analytic Inc.,1998,原の辻遺跡(河川地区)における放射性炭素年代測定結果,69,----,原の辻遺跡調査事務所調査報告書　第9集　原の辻遺跡(上巻),長崎県教育委員会
78,28562,42：長崎県,原の辻遺跡,壱岐市芦辺町深江鶴亀触,試料名:№1　1号住居,炭化物,T,h,弥生時代?古墳時代,----,CD,Beta-153880,AMS法,1980,40,----,----,----,----,-28.1,古環境研究所,Beta Analytic Inc.,2001,原の辻遺跡における自然科学分析,151?153,----,芦辺町文化財調査報告書　第12集　特別史跡　原の辻遺跡,芦辺町教育委員会
79,28932,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触字不條,試料名:7　不條4区　4層,木片,T,d,弥生時代?中世,----,CDEF,IAAA-112227,AMS法,860,20,855,24,-28.5,0.52,----,加速器分析研究所,加速器分析研究所,2012,原の辻遺跡における放射性炭素年代(AMS測定),49?52,----,長崎県埋蔵文化財センター調査報告書　第5集　原の辻遺跡,長崎県教育委員会
80,29039,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№3　G･H区1号河川跡(SR1 )5層,杭,T,d,弥生時代中期前葉?後期,----,C,PLD-5268,AMS法,2225,20,----,----,----,----,-29.47,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
81,29042,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№6　船着き場跡8トレンチ5層,樹木,T,d,弥生時代後期後半,----,C,PLD-5271,AMS法,2605,20,----,----,----,----,-27.53,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
82,29041,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№5　船着き場跡7トレンチ7層(石直上),樹木,T,d,弥生時代後期後半,----,C,PLD-5270,AMS法,1860,20,----,----,----,----,-27.88,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
83,29040,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№4　G･H区1号河川跡(SR1)下8層,樹木,T,d,弥生時代中期前葉?後期,----,C,PLD-5269,AMS法,2485,20,----,----,----,----,-25.96,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
84,29038,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№2　D区旧河川内南側サブトレンチ9層,木製品,T,d,弥生時代中期前葉?後期前半,----,C,PLD-5267,AMS法,1890,20,----,----,----,----,-27.18,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
85,29037,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触,試料名:№1　D区旧河川内南側サブトレンチ8層,樹皮,T,d,弥生時代中期前葉?後期後半,----,C,PLD-5266,AMS法,1855,20,----,----,----,----,-28.21,古環境研究所,パレオ・ラボ,2006,原の辻遺跡(不條地区)における放射性炭素年代測定,付編,----,原の辻遺跡調査事務所調査報告書　第33集　原の辻遺跡,長崎県教育委員会
86,28931,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触字不條,試料名:6　不條3区　5層,木片,T,d,弥生時代,----,C,IAAA-112226,AMS法,1090,30,1089,28,-30.44,0.71,----,加速器分析研究所,加速器分析研究所,2012,原の辻遺跡における放射性炭素年代(AMS測定),49?52,----,長崎県埋蔵文化財センター調査報告書　第5集　原の辻遺跡,長崎県教育委員会
87,28930,42：長崎県,原の辻遺跡(不條地区),壱岐市芦辺町深江鶴亀触字不條,試料名:5　不條1区　9層,木片,T,d,弥生時代以前,----,ABC,IAAA-112225,AMS法,2530,30,2527,26,-28.75,0.39,----,加速器分析研究所,加速器分析研究所,2012,原の辻遺跡における放射性炭素年代(AMS測定),49?52,----,長崎県埋蔵文化財センター調査報告書　第5集　原の辻遺跡,長崎県教育委員会
88,28936,42：長崎県,原の辻遺跡(川原畑地区),壱岐市芦辺町深江鶴亀触,試料名:№5　川原畑1b区1号土坑土器19内出土木材,木材,T,d,弥生時代,須玖Ⅱ式,C,Beta-341793,AMS法,1970,30,----,----,----,----,-26.2,古環境研究所,Beta Analytic Inc.,2013,平成24年度原の辻遺跡調査研究事業発掘調査における自然科学分析,77?85,----,長崎県埋蔵文化財センター調査報告書　第9集　原の辻遺跡　,長崎県教育委員会
89,28937,42：長崎県,原の辻遺跡(川原畑地区),壱岐市芦辺町深江鶴亀触,試料名:№1　1b区　28層,堆積物,T,k,縄文時代草創期?弥生時代,----,BC,Beta-371844,AMS法,6420,40,----,----,----,----,-25.9,古環境研究所,Beta Analytic Inc.,2014,平成25年度原の辻遺跡調査研究事業発掘調査における自然科学分析,87?95,----,長崎県埋蔵文化財センター調査報告書　第12集　原の辻遺跡　,長崎県教育委員会
90,28935,42：長崎県,原の辻遺跡(川原畑地区),壱岐市芦辺町深江鶴亀触,試料名:№4　川原畑1a区9層出土,木材,T,d,古代,----,E,Beta-341792,AMS法,1350,30,----,----,----,----,-26.3,古環境研究所,Beta Analytic Inc.,2013,平成24年度原の辻遺跡調査研究事業発掘調査における自然科学分析,77?85,----,長崎県埋蔵文化財センター調査報告書　第9集　原の辻遺跡　,長崎県教育委員会
91,28939,42：長崎県,原の辻遺跡(芦辺高原地区),壱岐市芦辺町深江平触,3区東20層　試料№:3　遺物№:木109　自然木,木材,T,d,弥生時代,----,C,PLD-31288,AMS法,2290,20,2292,22,-28.68,0.25,----,小林紘一･伊藤茂･山形秀樹･廣田正史･安昭炫･佐藤正教･Zaur　Lomtatidze･･小林克也,パレオ・ラボ,2017,放射性炭素年代測定,73?74,----,長崎県埋蔵文化財センター調査報告書　第20集　原の辻遺跡　,長崎県教育委員会
92,29076,42：長崎県,吉田遺跡,対馬市峰町吉田,試料番号:FJ21　Aトレンチ5層　,炭化材,T,f,縄文時代後期初頭,----,B,IAAA-30263,AMS法,3950,50,----,----,-29.6,1,----,小林謙一･今村峯雄･坂本稔･藤尾慎一郎,加速器分析研究所,2004,吉田遺跡出土炭化材の14C年代測定,49?51,----,対馬吉田遺跡　-縄文時代遺跡の発掘調査-　平成15年度日本学術振興会科学研究費補助金基盤研究B(2),九州大学大学院人文科学研究院考古学研究室
93,29077,42：長崎県,吉田遺跡,対馬市峰町吉田,試料名:№１　試料LF-11 　,炭化種実(コムギ),T,g,縄文時代?中世,----,BCDEF,Beta-187166,AMS法,900,40,----,----,----,----,-25.4,杉山真二,Beta Analytic Inc.,2004,吉田遺跡出土コムギのAMS年代測定,52?53,----,対馬吉田遺跡　-縄文時代遺跡の発掘調査-　平成15年度日本学術振興会科学研究費補助金基盤研究B(2),九州大学大学院人文科学研究院考古学研究室
94,4119,42：長崎県,吉田遺跡,対馬市峰町吉田古河1015他,Aﾄﾚﾝﾁ5層,炭化材樹幹材,T,f,縄文時代後期,南福寺式,B,IAAA-30263,AMS法,3950,50,----,----,-29.58,1.03,----,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,FJ-21,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
95,28580,42：長崎県,唐比塔ノ本遺跡,諫早市森山町唐比西,試料№2　くり舟中央部の底部付近,木材(クスノキ),T,d,奈良時代?平安時代,----,E,PED-29184,AMS法,1180,20,1180,21,-28.95,0.14,----,古環境研究所,古環境研究所,2016,市指定有形文化財｢唐比のくり舟｣の自然科学分析,63?66,----,諫早市文化財調査年報Ⅱ　諫早市文化財調査報告書　第26集,諫早市教育委員会
96,28579,42：長崎県,唐比塔ノ本遺跡,諫早市森山町唐比西,試料№1　くり舟中央部の底部付近,木材(クスノキ),T,d,奈良時代?平安時代,----,E,PED-29183,AMS法,1245,20,1244,19,-28.65,0.13,----,古環境研究所,古環境研究所,2016,市指定有形文化財｢唐比のくり舟｣の自然科学分析,63?66,----,諫早市文化財調査年報Ⅱ　諫早市文化財調査報告書　第26集,諫早市教育委員会
97,28685,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№3　炉跡⑤　2層　試料名:サンプル1,炭化材(サクラ属),T,f,中世?近世,----,FG,IAAA-112239,AMS法,350,20,350,23,-25.15,0.59,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
98,28687,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№5　炉跡①　2層　試料名:サンプル,炭化物,T,f,中世?近世,----,FG,IAAA-112241,AMS法,420,20,420,22,-17.07,0.55,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
99,28689,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№7　炉跡③　2層　試料名:サンプル2,炭化材(コナラ属アカガシ亜属),T,f,中世?近世,----,FG,IAAA-112243,AMS法,480,20,482,22,-17.89,0.5,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
100,28690,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№8　炉跡②　1層　試料名:サンプル1,炭化材(マツ属複維管束亜属),T,f,中世?近世,----,FG,IAAA-112244,AMS法,480,20,477,22,-21.19,0.46,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
101,28688,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№6　炉跡③　2層　試料名:サンプル1,炭化材(コナラ属アカガシ亜属),T,f,中世?近世,----,FG,IAAA-112242,AMS法,440,30,441,25,-23.07,0.54,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
102,28686,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№4　炉跡⑤　2層　試料名:サンプル2,炭化材(広葉樹),T,f,中世?近世,----,FG,IAAA-112240,AMS法,320,20,319,22,-15.71,0.49,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
103,28684,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№2　炉跡⑥　2層　試料名:サンプル,炭化材(マツ属複維管束亜属),T,f,中世?近世,----,FG,IAAA-112238,AMS法,340,20,337,22,-26.18,0.44,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
104,28693,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№11　炭窯跡②　2層　試料名:灰原,炭化材(広葉樹),T,f,中世?近世,----,FG,IAAA-112247,AMS法,500,20,499,22,-16.24,0.47,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
105,28695,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№13　C区下層確認トレンチ　5層,木材(コナラ属アカガシ亜属),T,d,中世?近世,----,FG,IAAA-112249,AMS法,500,20,500,23,-21.16,0.56,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
106,28694,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№12　炭窯跡②　2層　試料名:焚口,炭化材(ツバキ属),T,f,中世?近世,----,FG,IAAA-112248,AMS法,490,20,489,23,-19.48,0.45,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
107,28692,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№10　炭窯跡①灰原(外周)　2層　試料名:サンプル3,炭化材(クリ),T,f,中世?近世,----,FG,IAAA-112246,AMS法,520,20,516,22,-16.7,0.55,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
108,28691,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№9　炭窯跡①　2層　試料名:サンプル1,炭化材(ツツジ属),T,f,中世?近世,----,FG,IAAA-112245,AMS法,510,20,511,24,-28.57,0.6,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
109,28683,42：長崎県,大刀洗遺跡,佐世保市指方町,試料№1　炉跡⑥　2層　,炭化材(マツ属複維管束亜属),T,f,中世?近世,13?17世紀,FG,IAAA-112237,AMS法,370,20,367,22,-19.29,0.47,----,パリノ･サーヴェイ,加速器分析研究所,2013,放射性炭素年代測定,57?62,----,佐世保市文化財調査報告書　第9集　大刀洗遺跡,佐世保市教育委員会
110,28880,42：長崎県,大浜遺跡,五島市,試料C　沼地内出土　Ⅲa層,骨(コラーゲン)(馬歯),T,a,弥生時代?中世,----,CDEF,Beta-1160753,AMS法,1300,50,----,----,----,----,-20.4,古環境研究所,Beta Analytic Inc.,1998,大浜遺跡における放射性炭素年代測定,61,----,長崎県文化財調査報告書　第141集　大浜遺跡　,長崎県教育委員会
111,28879,42：長崎県,大浜遺跡,五島市,試料B　沼地内出土　Ⅲb層,骨(コラーゲン)(馬歯),T,a,弥生時代?中世,----,CDEF,Beta-116074,AMS法,1400,80,----,----,----,----,-11.6,古環境研究所,Beta Analytic Inc.,1998,大浜遺跡における放射性炭素年代測定,61,----,長崎県文化財調査報告書　第141集　大浜遺跡　,長崎県教育委員会
112,28881,42：長崎県,大浜遺跡,五島市,試料D　沼地内出土　Ⅲa層,骨(コラーゲン)(馬歯),T,a,弥生時代?中世,----,CDEF,Beta-116076,AMS法,1300,50,----,----,----,----,-21.5,古環境研究所,Beta Analytic Inc.,1998,大浜遺跡における放射性炭素年代測定,61,----,長崎県文化財調査報告書　第141集　大浜遺跡　,長崎県教育委員会
113,28878,42：長崎県,大浜遺跡,五島市,試料A　沼地内出土　Ⅲb層,骨(コラーゲン)(牛),T,a,弥生時代?中世,----,CDEF,Beta-116073,AMS法,1280,60,----,----,----,----,-12.6,古環境研究所,Beta Analytic Inc.,1998,大浜遺跡における放射性炭素年代測定,61,----,長崎県文化財調査報告書　第141集　大浜遺跡　,長崎県教育委員会
114,29082,42：長崎県,宮崎館遺跡,諫早市宗方町宮崎館小野小学校裏,木片のサンプル,木片,T,d,縄文時代?鎌倉時代,----,BCDEF,N-5296,β線法,985,80,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1988,年代測定結果報告,23,----,諫早市文化財調査報告書　第9集　宮崎館遺跡等範囲確認調査概報,諫早市教育委員会
115,28565,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№3(杭D),木材,T,d,中世,----,F,IAA-637,β線法,400,90,----,----,----,----,-26.4,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
116,28564,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№2(杭B),木材,T,d,中世,----,F,IAA-636,β線法,660,90,----,----,----,----,-27.9,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
117,28566,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№4(杭C),木材,T,d,中世,----,F,IAA-638,β線法,700,70,----,----,----,----,-26.6,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
118,28568,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№6(杭F),木材,T,d,中世,----,F,IAA-640,β線法,680,80,----,----,----,----,-26.9,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
119,28567,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№5(杭E),木材,T,d,中世,----,F,IAA-639,β線法,590,70,----,----,----,----,-28.2,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
120,28563,42：長崎県,小野堀口遺跡,諫早市宗方町,杭　№1(杭A),木材,T,d,中世,----,F,IAA-635,β線法,580,80,----,----,----,----,-27.4,木越邦彦,加速器分析研究所,2005,加速器分析研究所放射性炭素年代測定結果報告書,55?56,----,諫早市文化財調査報告書　第17集　小野堀口遺跡　,諫早市教育委員会
121,28906,42：長崎県,小野条里遺跡,諫早市小野町･宗方町,試料名:№1　I区W-9,樹木(シャシャンボ),T,d,縄文時代?中世,----,BCDEF,Beta-224878,AMS法,2570,40,----,----,----,----,-28.5,古環境研究所,Beta Analytic Inc.,2008,長崎県教育庁学芸文化課小野条里遺跡における自然科学分析,127?130,----,長崎県埋蔵文化財調査報告書　第195集　一般国道57号森山拡幅事業に伴う埋蔵文化財発掘調査報告書　小野条里遺跡,長崎県教育委員会
122,28934,42：長崎県,尾和谷城跡,諫早市下大渡野町,2C区　8号土坑　焼土(2層黄褐色土)　最外年輪　最外-1年輪,炭化材,T,f,中世,----,F,PLD-19035,AMS法,345,20,345,20,-26.85,0.2,----,小林紘一･丹生越子･伊藤茂･山形秀樹･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･菊地有希子,パレオ・ラボ,2012,放射性炭素年代測定,57?58,----,長崎県埋蔵文化財センター調査報告書　第7集　尾和谷城跡　,長崎県教育委員会
123,28933,42：長崎県,尾和谷城跡,諫早市下大渡野町,3D区　3号土坑　炭化物(1?2層)　最外年輪　最外-5年輪,炭化材,T,f,中世,----,F,PLD-19034,AMS法,325,20,323,20,-27.21,0.23,----,小林紘一･丹生越子･伊藤茂･山形秀樹･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･菊地有希子,パレオ・ラボ,2012,放射性炭素年代測定,57?58,----,長崎県埋蔵文化財センター調査報告書　第7集　尾和谷城跡　,長崎県教育委員会
124,28999,42：長崎県,山角遺跡,東彼杵郡波佐見町,依頼者コード:Hog-6　焚き火跡　Ⅱ層最下面　ホゲット石鍋製作所遺跡代6製作跡,炭化物,T,h,平安時代?鎌倉時代,----,EF,N-3806,β線法,940,95,----,----,----,----,----,正林護･下川達彌,社団法人日本アイソトープ協会,1981,滑石製石鍋の炭素測定値,190?191,----,長崎県埋蔵文化財調査集報Ⅳ　,長崎県教育委員会
125,28998,42：長崎県,山角遺跡,東彼杵郡波佐見町,依頼者コード:Hog-6　焚き火跡　Ⅱ層最下面　ホゲット石鍋製作所遺跡代6製作跡,炭化物,T,h,平安時代?鎌倉時代,----,EF,N-3805,β線法,885,70,----,----,----,----,----,正林護･下川達彌,社団法人日本アイソトープ協会,1981,滑石製石鍋の炭素測定値,190?191,----,長崎県埋蔵文化財調査集報Ⅳ　,長崎県教育委員会
