項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
152,30017,40：福岡県,伊崎遺跡(4区･5区),北九州市小倉南区長行東1丁目,試料名:伊崎3　5区H4床面･ワラカヤ,炭化物,T,h,弥生時代,----,C,IAAA-83101,AMS法,2010,30,2011,33,-16.16,0.42,----,加速器分析研究所,加速器分析研究所,2010,伊崎遺跡における放射性炭素年代(AMS測定),148?150,----,北九州市埋蔵文化財調査報告書　第433集　伊崎遺跡(4区･5区)　-紫川(ふるさと区間)河道掘削工事に伴う埋蔵文化財調査報告4-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
153,30016,40：福岡県,伊崎遺跡(4区･5区),北九州市小倉南区長行東1丁目,試料名:伊崎2　4A区H8覆土中,炭化物,T,h,弥生時代,----,C,IAAA-83100,AMS法,2010,30,2009,32,-30.72,0.68,----,加速器分析研究所,加速器分析研究所,2010,伊崎遺跡における放射性炭素年代(AMS測定),148?150,----,北九州市埋蔵文化財調査報告書　第433集　伊崎遺跡(4区･5区)　-紫川(ふるさと区間)河道掘削工事に伴う埋蔵文化財調査報告4-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
154,30015,40：福岡県,伊崎遺跡(4区･5区),北九州市小倉南区長行東1丁目,試料名:伊崎1　4A区H3床面,炭化物,T,h,弥生時代,----,C,IAAA-83099,AMS法,1940,30,1941,32,-28.65,0.62,----,加速器分析研究所,加速器分析研究所,2010,伊崎遺跡における放射性炭素年代(AMS測定),148?150,----,北九州市埋蔵文化財調査報告書　第433集　伊崎遺跡(4区･5区)　-紫川(ふるさと区間)河道掘削工事に伴う埋蔵文化財調査報告4-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
155,30383,40：福岡県,元岡遺跡(第2次調査),福岡市西区桑原字戸山所在,番号:1　7区SK7002　最下層,種実片(ドングリ類),T,e,縄文時代晩期,----,B,PAL-919,β線法,2820,110,----,----,----,----,----,パリノ･サーヴェイ,パリノ･サーヴェイ,2002,自然科学分析報告,89?92,----,福岡市埋蔵文化財調査報告書722集　九州大学統合移転地内埋蔵文化財発掘調査報告書　元岡･桑原遺跡群1　-第2次調査の報告-,福岡市教育委員会
156,30573,40：福岡県,元岡･桑原遺跡群(第31次調査）,福岡市西区大字元岡字広瀬ほか,SC132　住居カマド,炭化材,T,f,古墳時代,----,D,IAAA-42218,AMS法,1610,40,1608,39,-26.42,0.75,----,パリノ･サーヴェイ,加速器分析研究所,2010,元岡･桑原遺跡群第31次調査にかかる自然科学分析,260?269,----,福岡市埋蔵文化財調査報告書　第1103集　九州大学統合移転用地内埋蔵文化財発掘調査報告書　元岡･桑原遺跡群17　第31次調査の報告,福岡市教育委員会
157,30572,40：福岡県,元岡･桑原遺跡群(第31次調査）,福岡市西区大字元岡字広瀬ほか,SC301　住居カマド,炭化材,T,f,古墳時代,----,D,IAAA-42217,AMS法,1660,40,1657,40,-28.34,0.83,----,パリノ･サーヴェイ,加速器分析研究所,2010,元岡･桑原遺跡群第31次調査にかかる自然科学分析,260?269,----,福岡市埋蔵文化財調査報告書　第1103集　九州大学統合移転用地内埋蔵文化財発掘調査報告書　元岡･桑原遺跡群17　第31次調査の報告,福岡市教育委員会
158,30571,40：福岡県,元岡･桑原遺跡群(第31次調査）,福岡市西区大字元岡字広瀬ほか,SX01　瓦窯　,炭化材,T,f,平安時代,----,E,IAAA-42216,AMS法,1340,40,1341,40,-25.65,0.95,----,パリノ･サーヴェイ,加速器分析研究所,2010,元岡･桑原遺跡群第31次調査にかかる自然科学分析,260?269,----,福岡市埋蔵文化財調査報告書　第1103集　九州大学統合移転用地内埋蔵文化財発掘調査報告書　元岡･桑原遺跡群17　第31次調査の報告,福岡市教育委員会
159,30587,40：福岡県,元岡･桑原遺跡群(第42次調査）,福岡市西区大字元岡,試料名:№4　B1区弥生下腐葉土(種実№6),種実,T,e,縄文時代？,----,B,PED-9956,AMS法,2480,25,----,----,-26.47,0.14,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,171?173,----,元岡･桑原遺跡群21　-第42次調査の報告-　福岡市埋蔵文化財調査報告書　第1174集　,福岡市教育委員会
160,30591,40：福岡県,元岡･桑原遺跡群(第42次調査）,福岡市西区大字元岡,試料名:№8　下層出土自然木X-3区,樹木,T,d,弥生時代後期？,----,C,PED-9960,AMS法,1925,25,----,----,-30.29,0.16,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,171?173,----,元岡･桑原遺跡群21　-第42次調査の報告-　福岡市埋蔵文化財調査報告書　第1174集　,福岡市教育委員会
161,30589,40：福岡県,元岡･桑原遺跡群(第42次調査）,福岡市西区大字元岡,試料名:№6　D5区右下下部腐葉土(種実№9),種実,T,e,弥生時代後期?終末,----,C,PED-9958,AMS法,1760,25,----,----,-25.69,0.19,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,171?173,----,元岡･桑原遺跡群21　-第42次調査の報告-　福岡市埋蔵文化財調査報告書　第1174集　,福岡市教育委員会
162,30588,40：福岡県,元岡･桑原遺跡群(第42次調査）,福岡市西区大字元岡,試料名:№5　E6区右下弥生下(種実№8),種実,T,e,縄文時代晩期,----,B,PED-9957,AMS法,3055,25,----,----,-28.82,0.12,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,171?173,----,元岡･桑原遺跡群21　-第42次調査の報告-　福岡市埋蔵文化財調査報告書　第1174集　,福岡市教育委員会
163,30586,40：福岡県,元岡･桑原遺跡群(第42次調査）,福岡市西区大字元岡,試料名:№3　Ⅱ区出土木製品,木材,T,d,弥生時代終末頃,----,C,PED-9955,AMS法,2095,30,----,----,-29.51,0.43,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,171?173,----,元岡･桑原遺跡群21　-第42次調査の報告-　福岡市埋蔵文化財調査報告書　第1174集　,福岡市教育委員会
164,30631,40：福岡県,元岡･桑原遺跡群(第51次調査）,福岡市西区大字桑原字金屎,試料名:試料18　SP439(293),木材(スダジイ),T,d,旧石器時代?古代,----,ABCD,PED-28244,AMS法,1545,20,1547,18,-26.91,0.15,----,古環境研究所,古環境研究所,2018,自然科学分析,79?86,----,元岡･桑原遺跡群31　-第49次･第51次･第57次･第62次･第65次調査の報告-　福岡市埋蔵文化財調査報告書　第1356集　,福岡市教育委員会
165,30632,40：福岡県,元岡･桑原遺跡群(第51次調査）,福岡市西区大字桑原字金屎,試料名:試料36　R52(321),木材(マキ属),T,d,旧石器時代?古代,----,ABCD,PED-28245,AMS法,1555,20,1553,18,-24.94,0.15,----,古環境研究所,古環境研究所,2018,自然科学分析,79?86,----,元岡･桑原遺跡群31　-第49次･第51次･第57次･第62次･第65次調査の報告-　福岡市埋蔵文化財調査報告書　第1356集　,福岡市教育委員会
166,30630,40：福岡県,元岡･桑原遺跡群(第51次調査）,福岡市西区大字桑原字金屎,試料名:試料16　SP428(291),木材(クスノキ),T,d,旧石器時代?古代,----,ABCD,PED-28243,AMS法,1585,20,1587,18,-26.25,0.14,----,古環境研究所,古環境研究所,2018,自然科学分析,79?86,----,元岡･桑原遺跡群31　-第49次･第51次･第57次･第62次･第65次調査の報告-　福岡市埋蔵文化財調査報告書　第1356集　,福岡市教育委員会
167,30624,40：福岡県,元岡･桑原遺跡群(第59次調査),福岡市西区大字元岡,SK006(3区､燃焼部)　最下層　最終形成年輪　外側3年輪分,炭化材(コナラ属クヌギ節),T,f,古墳時代以降,----,DEFGH,PLD-23095,AMS法,1225,20,1225,20,-29.19,0.21,----,伊藤茂･安昭炫･佐藤正教･廣田正史･山形秀樹･小林紘一･Zaur　Lomtatidze･Ineza　Jorjoliani･中村賢太郎･小林克也,パレオ・ラボ,2016,放射性炭素年代測定,161?163,----,福岡市埋蔵文化財調査報告書　第1301集　九州大学統合移転用地内埋蔵文化財発掘調査報告書　元岡･桑原遺跡群26　-第58次調査の報告-,福岡市教育委員会
168,30608,40：福岡県,元岡･桑原遺跡群(第59次調査）,福岡市西区大字元岡,SK006(③区燃焼部)　最下層　最終形成年輪　外側3年輪分,炭化材(コナラ属クヌギ節),T,f,古墳時代以降,----,DEFGH,PLD-23095,AMS法,1225,20,1225,20,-29.19,0.21,----,伊藤茂･安昭炫･佐藤正教･廣田正史･山形秀樹･小林紘一･Zaur　Lomtatidze･Ineza　Jorjoliani･中村賢太郎･小林克也,パレオ・ラボ,2014,自然科学分析,259?263,----,元岡･桑原遺跡群23　-第18･42･59次調査報告-　福岡市西区大字大字元岡　,福岡市教育委員会
169,29982,40：福岡県,八反田遺跡,北九州市大字永犬丸,試料-2　Ⅵ区4ｃ層内　流木,木材(クスノキ),T,d,古代,9?10世紀,E,KEEA-272,不明,1370,60,----,----,----,----,----,財団法人九州環境管理協会,財団法人九州環境管理協会,1998,炭化物の放射性炭素年代測定,159,----,北九州市埋蔵文化財調査報告書　第216集　永犬丸遺跡群2　　,財団法人北九州市教育文化事業団　埋蔵文化財調査室
170,815,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F30,木材，ウイグルマッチング，最外から11-15,T,d,弥生時代前期,----,C,PLD-11200,AMS法,2275,25,----,----,-28.42,0.17,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C1 11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
171,817,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F30,木材，ウイグルマッチング，最外から31-35,T,d,弥生時代前期,----,C,PLD-11202,AMS法,2380,25,----,----,-31.11,0.18,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C1 31,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
172,819,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F15,木材，ウイグルマッチング，最外から11-15,T,d,弥生時代前期,----,C,PLD-11204,AMS法,2155,25,----,----,-29.89,0.19,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C2 11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
173,821,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E49,木材，ウイグルマッチング，最外から1-5,T,d,弥生時代前期,----,C,PLD-11206,AMS法,2145,25,----,----,-30.17,0.15,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C4 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
174,823,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E49,木材，ウイグルマッチング，最外から26-29,T,d,弥生時代前期,----,C,PLD-11208,AMS法,2190,25,----,----,-28.33,0.16,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C4 26,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
175,825,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E18,木材，ウイグルマッチング，最外から11-15,T,d,弥生時代前期,----,C,PLD-11210,AMS法,2395,25,----,----,-30.39,0.24,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C5 11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
176,826,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E18,木材，ウイグルマッチング，最外から21-25,T,d,弥生時代前期,----,C,PLD-11211,AMS法,2410,25,----,----,-30.36,0.18,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C5 21,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
177,824,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E18,木材，ウイグルマッチング，最外から1-5,T,d,弥生時代前期,----,C,PLD-11209,AMS法,2365,25,----,----,-29.89,0.16,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C5 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
178,822,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　E49,木材，ウイグルマッチング，最外から11-15,T,d,弥生時代前期,----,C,PLD-11207,AMS法,2170,25,----,----,-29.13,0.18,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C4 11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
179,820,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F15,木材，ウイグルマッチング，最外から26-30,T,d,弥生時代前期,----,C,PLD-11205,AMS法,2175,25,----,----,-28.56,0.16,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C2 26,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
180,818,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F15,木材，ウイグルマッチング，最外から1-5,T,d,弥生時代前期,----,C,PLD-11203,AMS法,2190,25,----,----,-27.32,0.18,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C2 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
181,816,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F30,木材，ウイグルマッチング，最外から21-25,T,d,弥生時代前期,----,C,PLD-11201,AMS法,2390,25,----,----,-28.52,0.15,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C1 21,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
182,814,40：福岡県,力武内畑遺跡7次,小郡市力武字前畑１１０５－２他,7-1区井堰　F30,木材，ウイグルマッチング，最外から1-5,T,d,弥生時代前期,----,C,PLD-11199,AMS法,2340,25,----,----,-26.43,0.21,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,FUFJ-C1 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
183,30574,40：福岡県,千里遺跡(第1次調査),福岡市西区千里,試料番号:1　3A区　SK3026　倒木,木材(タブノキ属),T,d,縄文時代晩期以前?弥生時代前期,----,BC,PLD-16295,AMS法,3555,20,3555,20,-26.53,0.15,----,パリノ･サーヴェイ,パレオ・ラボ,2011,放射性炭素年代測定､樹種･種実同定､土壌分析,237?246,----,千里　千里遺跡第1次･周船寺遺跡第19次調査報告　福岡市埋蔵文化財調査報告書　第1117集　,福岡市教育委員会
184,30585,40：福岡県,原遺跡,福岡市早良区原7丁目地内,SK211(貯木遺構)　試料№10(遺物№R-3)　割材生材　52年輪測線半径14.5cm最終形成年輪部有,木材(コナラ属クヌギ節),T,d,弥生時代早期,----,C,PLD-19117,AMS法,2575,20,2575,22,-28.08,0.19,----,パレオ･ラボ,パレオ・ラボ,2012,自然科学分析1,92?102,ウィグルマッチング,原遺跡14　-第26次調査報告-　福岡市埋蔵文化財調査報告書　第1167集,福岡市教育委員会
185,30584,40：福岡県,原遺跡,福岡市早良区原7丁目地内,SK211(貯木遺構)　試料№10(遺物№R-3)　割材生材　52年輪測線半径14.5cm最終形成年輪部有,木材(コナラ属クヌギ節),T,d,弥生時代早期,----,C,PLD-19116,AMS法,2560,20,2562,20,-27.64,0.2,----,パレオ･ラボ,パレオ・ラボ,2012,自然科学分析1,92?102,ウィグルマッチング,原遺跡14　-第26次調査報告-　福岡市埋蔵文化財調査報告書　第1167集,福岡市教育委員会
186,30583,40：福岡県,原遺跡,福岡市早良区原7丁目地内,SK211(貯木遺構)　試料№10(遺物№R-3)　割材生材　52年輪測線半径14.5cm最終形成年輪部有,木材(コナラ属クヌギ節),T,d,弥生時代早期,----,C,PLD-19115,AMS法,2490,20,2489,20,-28.04,0.2,----,パレオ･ラボ,パレオ・ラボ,2012,自然科学分析1,92?102,ウィグルマッチング,原遺跡14　-第26次調査報告-　福岡市埋蔵文化財調査報告書　第1167集,福岡市教育委員会
187,726,40：福岡県,古島榎崎遺跡,筑後市大字古島字榎崎４７０他,Ｓ104住床面出土,種実コメ3個,T,g,弥生時代後期,高三潴式,C,IAAA-40833,AMS法,2020,30,----,----,-25.89,0.9,-25.5,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,FJ-0601,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
188,30167,40：福岡県,古島榎崎遺跡(第1次調査),筑後市大字古島字榎崎470外,試料番号:FJ0601,炭化米,T,g,弥生時代後期前葉,高三瀦,C,IAAA-40833,AMS法,2020,30,----,----,----,----,-25.5,----,加速器分析研究所,2006,古島榎崎遺跡出土の炭化米-放射性炭素14年代測定分析結果-,126?128,----,古島榎崎遺跡　筑後市文化財調査報告書　第72集　,筑後市教育委員会
189,29940,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:9　経塚(SX71),炭化材,T,f,中世,12世紀前半,F,PED-32416,AMS法,960,20,959,19,-28.04,0.17,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
190,29942,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:11　時期不明焼土坑(SX13),炭化材,T,f,中世,12世紀前半,F,PED-32418,AMS法,1560,20,1560,20,-27.94,0.17,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
191,29943,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:12　時期不明焼土坑(SX13),炭化材,T,f,中世,12世紀前半,F,PED-32419,AMS法,1510,20,1512,21,-28.58,0.15,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
192,29941,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:10　時期不明焼土坑(SX13),炭化材,T,f,中世,12世紀前半,F,PED-32417,AMS法,1545,20,1546,20,-26.13,0.19,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
193,29939,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:8　経塚(SX71),炭化材,T,f,中世,12世紀前半,F,PED-32415,AMS法,945,20,947,19,-28.12,0.18,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
194,29938,40：福岡県,古野遺跡(4次),大野城市乙金2丁目849-2他,試料番号:7　経塚(SX71),炭化材,T,f,中世,12世紀前半,F,PED-32414,AMS法,960,20,961,19,-28.05,0.15,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
195,29933,40：福岡県,古野遺跡(6次),大野城市乙金2丁目854･852-2の各一部,試料番号:2　火葬土坑(SX05),炭化材,T,f,中世,----,F,PED-32409,AMS法,490,20,489,19,-29.06,0.17,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
196,29934,40：福岡県,古野遺跡(6次),大野城市乙金2丁目854･852-2の各一部,試料番号:3　火葬土坑(SX05),炭化材,T,f,中世,----,F,PED-32410,AMS法,525,20,526,18,-29.21,0.15,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
197,29932,40：福岡県,古野遺跡(6次),大野城市乙金2丁目854･852-2の各一部,試料番号:1　火葬土坑(SX05),炭化物,T,h,中世,----,F,PED-32408,AMS法,640,20,642,18,-30.13,0.21,----,古環境研究所,古環境研究所,2017,放射性炭素年代測定,17?20,----,大野城市文化財調査報告書　第157集　乙金地区遺跡群21＜下巻＞,大野城市教育委員会
198,30578,40：福岡県,名子遺跡(第3次調査),福岡市東区名子1丁目地内,3区1トレンチ　礫層上面灰色土　トレンチ深堀り時,炭化材,T,f,縄文時代?弥生時代,----,BC,PLD-15091,AMS法,2705,20,2707,20,-26.09,0.16,----,パレオ･ラボAMS年代測定グループ,パレオ・ラボ,2011,第3次調査に伴う放射性炭素年代測定　,48?52,----,名子遺跡1　-第3次･第4次調査報告-　福岡市埋蔵文化財調査報告書　第1123集,福岡市教育委員会
199,30577,40：福岡県,名子遺跡(第3次調査),福岡市東区名子1丁目地内,3区　SK303　土坑,炭化材,T,f,弥生時代前期,----,C,PLD-15090,AMS法,2480,20,2480,20,-27.61,0.11,----,パレオ･ラボAMS年代測定グループ,パレオ・ラボ,2011,第3次調査に伴う放射性炭素年代測定　,48?52,----,名子遺跡1　-第3次･第4次調査報告-　福岡市埋蔵文化財調査報告書　第1123集,福岡市教育委員会
200,30579,40：福岡県,名子遺跡(第3次調査),福岡市東区名子1丁目地内,3区2トレンチ　礫層上面灰色土　トレンチ深堀り時,炭化材,T,f,縄文時代?弥生時代,----,BC,PLD-15092,AMS法,2450,20,2449,20,-25.85,0.15,----,パレオ･ラボAMS年代測定グループ,パレオ・ラボ,2011,第3次調査に伴う放射性炭素年代測定　,48?52,----,名子遺跡1　-第3次･第4次調査報告-　福岡市埋蔵文化財調査報告書　第1123集,福岡市教育委員会
201,30576,40：福岡県,名子遺跡(第3次調査),福岡市東区名子1丁目地内,2区　SK149　貯蔵穴,炭化材,T,f,縄文時代後期,----,B,PLD-15089,AMS法,3850,20,3848,22,-24.25,0.12,----,パレオ･ラボAMS年代測定グループ,パレオ・ラボ,2011,第3次調査に伴う放射性炭素年代測定　,48?52,----,名子遺跡1　-第3次･第4次調査報告-　福岡市埋蔵文化財調査報告書　第1123集,福岡市教育委員会
202,30179,40：福岡県,向田遺跡,飯塚市内野字向田,試料名:№2　SX-151覆土出土炭化物(堅果類),炭化種子,T,g,縄文時代,----,B,Beta-197446,AMS法,3250,40,----,----,----,----,-27.5,古環境研究所,Beta Analytic Inc.,2005,向田遺跡1区出土試料の放射性炭素年代測定,70,----,内野地区遺跡群2　筑穂町文化財調査報告書　第9集　,筑穂町教育委員会
203,30178,40：福岡県,向田遺跡,飯塚市内野字向田,試料名:№1　SC-2内炉跡覆土13層出土炭化物,炭化物,T,h,弥生時代,----,C,Beta-197445,AMS法,2390,40,----,----,----,----,-25.5,古環境研究所,Beta Analytic Inc.,2005,向田遺跡1区出土試料の放射性炭素年代測定,70,----,内野地区遺跡群2　筑穂町文化財調査報告書　第9集　,筑穂町教育委員会
204,30143,40：福岡県,国分正尻遺跡(第2次調査),太宰府市国分1丁目-425,2ST045②出土木材　GRI処理番号:GRI125,炭化材,T,f,弥生時代?古墳時代,----,CD,NZA-12931,AMS法,1854,75,----,----,----,----,-28.15,財団法人地域地盤環境研究所,Institute of Geological &amp;Nuclear SciencesWellington,2004,年代測定,321?324,----,太宰府市の文化財　第73集　大宰府･国分地区遺跡群1　-市道正尻-紺町線道路新設工事に伴う埋蔵文化財発掘調査報告書-,太宰府市教育委員会
205,29988,40：福岡県,園田浦城跡,北九州市八幡西区字園田浦,試料名:№2　第6トレンチ11層,土壌,T,k,中世,----,F,Beta-103722,β線法,410,80,----,----,----,----,-28.3,古環境研究所,Beta Analytic Inc.,1999,園田浦城跡における放射性炭素年代測定結果,137?138,----,北九州市埋蔵文化財調査報告書　第232集　園田浦城跡　北九州市永犬丸･則松土地区画整理事業に伴う埋蔵文化財調査報告4　,財団法人北九州市教育文化事業団　埋蔵文化財調査室
206,29987,40：福岡県,園田浦城跡,北九州市八幡西区字園田浦,試料名:№1　第4トレンチ19層　,土壌,T,k,中世,----,F,Beta-103721,AMS法,530,40,----,----,----,----,-28.5,古環境研究所,Beta Analytic Inc.,1999,園田浦城跡における放射性炭素年代測定結果,137?138,----,北九州市埋蔵文化財調査報告書　第232集　園田浦城跡　北九州市永犬丸･則松土地区画整理事業に伴う埋蔵文化財調査報告4　,財団法人北九州市教育文化事業団　埋蔵文化財調査室
207,30034,40：福岡県,城野遺跡,北九州市小倉南区城野1丁目,試料名:城野3B-1　22号住居(H22)床面直上,炭化材,T,f,弥生時代後期終末,----,C,IAAA-110755,AMS法,1850,20,1846,21,-30.89,0.3,----,加速器分析研究所,加速器分析研究所,2012,城野遺跡3B区における放射性炭素年代(AMS測定),79?81,----,北九州市埋蔵文化財調査報告書　第470集　城野遺跡3(3B･3D区の調査)　-国有地内埋蔵文化財発掘調査業務に伴う埋蔵文化財調査報告3-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
208,30035,40：福岡県,城野遺跡,北九州市小倉南区城野1丁目,試料名:城野3B-2　23号住居(H23)床面直上,炭化材,T,f,弥生時代後期後半?終末,----,C,IAAA-110756,AMS法,1840,20,1843,22,-33.32,0.42,----,加速器分析研究所,加速器分析研究所,2012,城野遺跡3B区における放射性炭素年代(AMS測定),79?81,----,北九州市埋蔵文化財調査報告書　第470集　城野遺跡3(3B･3D区の調査)　-国有地内埋蔵文化財発掘調査業務に伴う埋蔵文化財調査報告3-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
209,30033,40：福岡県,城野遺跡,北九州市小倉南区城野1丁目,試料名:JN-3D-D1　3D区D1　床焼土面直上　,炭化材,T,f,弥生時代中期?後期,土師器･7世紀,C,IAAA-110405,AMS法,1500,30,1501,26,-26.1,0.78,----,加速器分析研究所,加速器分析研究所,2012,城野遺跡3D区における放射性炭素年代(AMS測定),82?84,----,北九州市埋蔵文化財調査報告書　第470集　城野遺跡3(3B･3D区の調査)　-国有地内埋蔵文化財発掘調査業務に伴う埋蔵文化財調査報告3-,財団法人北九州市芸術文化振興財団　埋蔵文化財調査室
